#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,13.517120,0.000000,0.049861,0.064214,4.916696,0.031102,20.843839
0.000000,0.000000,16.313478,0.000000,0.101857,0.043896,5.376045,0.034653,26.719134
0.000000,0.000000,12.931988,0.000000,0.076707,0.027771,4.024772,0.025578,26.923698
0.000000,0.000000,18.192265,0.000000,0.047068,0.017830,8.354131,0.183611,25.765824
0.000000,0.000000,14.497965,0.000000,0.047675,0.022869,5.235059,0.038687,26.576413
0.000000,0.000000,14.964443,0.000000,0.110295,0.032832,4.845576,0.025039,23.415302
0.000000,0.000000,16.289095,0.000000,0.079941,0.017382,7.751385,0.029870,23.758048
0.000000,0.000000,12.519933,0.000000,0.044709,0.028109,4.756543,0.841805,19.736058
0.000000,0.000000,8.036059,0.000000,0.044987,0.018881,8.226841,0.044722,16.384895
0.000000,0.000000,19.385881,0.000000,0.044007,0.023783,6.977657,0.033298,28.957488
0.000000,0.000000,18.839105,0.000000,0.090194,0.017600,5.717395,0.025272,28.004024
0.000000,0.000000,18.410724,0.000000,0.046331,0.032927,8.128732,0.186960,28.304333
0.000000,0.000000,19.272272,0.000000,0.047266,0.015029,5.813956,0.027924,29.541934
0.000000,0.000000,8.985820,0.000000,0.082139,0.019243,6.328080,0.018521,23.533785
0.000000,0.000000,8.180031,0.000000,0.077347,0.025146,4.650674,0.020643,13.771227
0.000000,0.000000,8.069341,0.000000,0.043012,0.028413,7.915330,0.027604,14.610752
0.000000,0.000000,16.343402,0.000000,0.042401,0.019812,5.926923,0.030682,26.732771
0.000000,0.000000,18.771884,0.000000,0.094381,0.019646,3.868689,0.018082,31.106826
0.000000,0.000000,9.003712,0.000000,0.074577,0.018050,3.169944,0.022600,16.199615
0.000000,0.000000,12.063835,0.000000,0.102445,0.019166,4.034024,0.108269,19.661607
0.000000,0.000000,8.598716,0.000000,0.088246,0.012658,4.527699,0.026165,17.675340
0.000000,0.000000,8.556269,0.000000,0.080681,0.022285,6.340882,0.018374,14.599500
0.000000,0.000000,17.083668,0.000000,0.048203,0.020406,3.853531,0.043066,26.340686
0.000000,0.000000,13.042944,0.000000,0.042626,0.020504,7.254230,0.024975,20.975422
0.000000,0.000000,9.201569,0.000000,0.044270,0.021624,5.268684,0.021198,19.414802
0.000000,0.000000,22.040995,0.000000,0.044572,0.019904,4.392230,0.019547,31.338558
0.000000,0.000000,15.094183,0.000000,0.071123,0.017221,4.200275,0.023131,22.613196
0.000000,0.000000,31.817647,0.000000,0.043532,0.016308,4.136448,0.131827,39.094975
0.000000,0.000000,22.297778,0.000000,0.092721,0.022795,9.184741,0.025979,30.977636
0.000000,0.000000,20.407995,0.000000,0.096448,0.028155,4.521798,0.026952,33.192407
0.000000,0.000000,31.817183,0.000000,0.047623,0.027292,6.858045,0.033740,46.383924
0.000000,0.000000,27.665557,0.000000,0.070240,0.036176,4.394217,0.033905,40.684575
0.000000,0.000000,11.187349,0.000000,0.043738,0.018491,8.314555,0.024274,17.106931
0.000000,0.000000,12.156517,0.000000,0.080892,0.060363,4.458368,0.023047,19.672743
0.000000,0.000000,16.124715,0.000000,0.041699,0.059031,5.133347,0.158304,22.832664
0.000000,0.000000,22.693446,0.000000,0.080182,0.015522,5.412274,0.044270,33.321671
0.000000,0.000000,11.013065,0.000000,0.058231,0.201853,5.758716,0.020431,19.793260
0.000000,0.000000,23.872371,0.000000,0.083488,0.025097,7.491559,0.030902,39.935284
0.000000,0.000000,14.314559,0.000000,0.067110,0.025001,8.011347,0.035705,27.381458
0.000000,0.000000,11.241711,0.000000,0.039868,0.020866,14.542700,0.033106,18.931060
0.000000,0.000000,15.586901,0.000000,0.074291,0.024070,5.044640,0.026480,24.066972
0.000000,0.000000,12.821373,0.000000,0.057306,0.020235,4.271126,0.038921,23.364902
0.000000,0.000000,25.570211,0.000000,0.044378,0.019176,4.014929,0.084578,35.698082
0.000000,0.000000,16.170921,0.000000,0.046329,0.015668,5.412545,0.028357,23.792792
0.000000,0.000000,15.470652,0.000000,0.041744,0.024685,11.849411,0.031461,25.345349
0.000000,0.000000,16.039974,0.000000,0.042196,0.023902,6.575170,0.034332,24.434936
0.000000,0.000000,15.664852,0.000000,0.045381,0.029958,16.844054,0.030608,23.926822
0.000000,0.000000,11.088351,0.000000,0.041636,0.029104,4.606324,0.065354,19.926993
0.000000,0.000000,17.504214,0.000000,0.041387,0.025124,4.891187,0.141034,28.578076
0.000000,0.000000,14.732236,0.000000,0.073081,0.020140,11.836636,0.054040,31.035870
0.000000,0.000000,26.448744,0.000000,0.042918,0.023690,4.765741,0.024831,36.129317
0.000000,0.000000,12.114017,0.000000,0.046330,0.028270,5.307007,0.039847,19.631256
0.000000,0.000000,18.011749,0.000000,0.045711,0.029973,5.110821,0.053538,27.547574
0.000000,0.000000,12.087565,0.000000,0.103452,0.028580,6.751461,0.043679,19.948096
0.000000,0.000000,12.903566,0.000000,0.043378,0.034596,9.607102,0.040897,25.497684
0.000000,0.000000,15.750965,0.000000,0.044067,0.022383,5.002106,0.113441,27.383818
0.000000,0.000000,20.528585,0.000000,0.085783,0.020280,5.630869,0.046669,29.601020
0.000000,0.000000,10.395347,0.000000,0.105742,0.018638,4.722974,0.043396,18.007662
0.000000,0.000000,31.711393,0.000000,0.101237,0.025067,6.417559,0.065738,40.955475
0.000000,0.000000,14.734637,0.000000,0.090976,0.025761,4.510425,0.043030,22.932929
0.000000,0.000000,14.440858,0.000000,0.092368,0.023308,5.163873,0.035398,24.244231
0.000000,0.000000,32.122007,0.000000,0.042845,0.025433,5.344597,0.042844,51.263005
0.000000,0.000000,17.078903,0.000000,0.082387,0.040772,4.160257,0.039687,25.829247
0.000000,0.000000,10.030352,0.000000,0.085296,0.039944,6.061274,0.110599,19.126425
0.000000,0.000000,11.909658,0.000000,0.045245,0.022702,5.049595,0.053054,19.725438
0.000000,0.000000,9.776676,0.000000,0.047106,0.031070,13.271243,0.037190,17.877274
0.000000,0.000000,15.485863,0.000000,0.056964,0.026567,5.633469,0.032571,26.171255
0.000000,0.000000,21.644918,0.000000,0.047680,0.030228,4.635630,0.030820,31.265659
0.000000,0.000000,21.108426,0.000000,0.045791,0.026114,5.977593,0.035758,36.949735
0.000000,0.000000,21.445492,0.000000,0.047640,0.034515,3.279508,0.026688,35.643430
0.000000,0.000000,14.677198,0.000000,0.048203,0.020037,4.102651,0.091703,29.912864
0.000000,0.000000,23.305292,0.000000,0.057230,0.015785,4.372325,0.033299,33.993837
0.000000,0.000000,10.589309,0.000000,0.110894,0.016825,4.277455,0.026687,20.284509
0.000000,0.000000,11.064181,0.000000,0.046570,0.024149,4.225900,0.041784,21.877593
0.000000,0.000000,9.755797,0.000000,0.107029,0.026779,4.499060,0.029588,23.129857
0.000000,0.000000,25.842165,0.000000,0.049174,0.024822,4.324443,0.027817,36.994808
0.000000,0.000000,39.974784,0.000000,0.155262,0.024838,4.195126,0.027564,75.898826
0.000000,0.000000,46.662997,0.000000,0.087838,0.022546,3.834431,0.034567,69.360944
0.000000,0.000000,11.731164,0.000000,0.052886,0.020397,6.299488,0.091968,25.752436
0.000000,0.000000,18.242249,0.000000,0.098276,0.033642,5.087785,0.042918,31.736729
0.000000,0.000000,34.140153,0.000000,0.126866,0.036112,5.537650,0.033743,48.044724
0.000000,0.000000,27.170338,0.000000,0.049527,0.024363,9.919679,0.035501,40.089008
0.000000,0.000000,23.422994,0.000000,3.949268,0.042813,5.564325,0.039379,44.441247
0.000000,0.000000,11.682817,0.000000,0.099243,0.027326,6.292627,0.033189,27.494280
0.000000,0.000000,21.785445,0.000000,0.056183,0.025044,4.419148,0.026190,35.770086
0.000000,0.000000,23.249258,0.000000,0.092161,0.023666,6.347492,0.033278,33.153816
0.000000,0.000000,25.969449,0.000000,0.050710,0.027711,4.773032,0.034901,50.945619
0.000000,0.000000,13.262371,0.000000,0.114600,0.037145,4.424235,0.108473,24.240365
0.000000,0.000000,23.842522,0.000000,0.050995,0.019640,5.382109,0.048946,42.025001
0.000000,0.000000,16.539825,0.000000,0.055073,0.032874,4.967170,0.038783,29.082809
0.000000,0.000000,20.503399,0.000000,0.109334,0.025674,7.625185,0.035382,39.289775
0.000000,0.000000,18.728241,0.000000,0.049565,0.028774,4.894603,0.040092,32.792220
0.000000,0.000000,10.784637,0.000000,0.105919,0.025514,5.638854,0.035069,22.840890
0.000000,0.000000,14.419430,0.000000,0.050778,0.024282,4.640788,0.028826,28.095901
0.000000,0.000000,8.414010,0.000000,1.809067,0.031315,5.053339,0.036508,17.869268
0.000000,0.000000,15.710729,0.000000,6.313340,0.046862,6.808384,3.885346,27.321796
0.000000,0.000000,10.236327,0.000000,0.120250,0.018648,4.755782,0.117085,28.945275
0.000000,0.000000,8.748490,0.000000,0.195890,0.018721,4.695209,0.041241,20.502505
0.000000,0.000000,24.537646,0.000000,0.052077,8.673351,7.298427,0.036048,43.326132
0.000000,0.000000,23.317730,0.000000,0.052121,0.029882,5.124404,0.041031,37.159905
0.000000,0.000000,13.858296,0.000000,0.054430,0.025127,4.513654,0.038778,28.686786
0.000000,0.000000,16.471682,0.000000,0.095366,0.039980,4.857153,0.039928,29.877051
0.000000,0.000000,15.418431,0.000000,0.053268,0.026256,5.241915,0.779572,25.885045
0.000000,0.000000,14.957967,0.000000,0.053655,0.040720,8.994500,0.030066,26.120818
0.000000,0.000000,16.455960,0.000000,0.051526,0.017810,4.114784,0.101045,28.029754
0.000000,0.000000,7.869418,0.000000,0.050515,0.414531,4.437027,0.035934,16.811577
0.000000,0.000000,7.783752,0.000000,0.108161,0.037601,4.468000,0.027801,16.555025
0.000000,0.000000,10.134595,0.000000,0.113041,0.024449,4.507335,0.030746,19.891235
0.000000,0.000000,11.893402,0.000000,0.053437,0.029567,7.938205,0.046986,22.998588
0.000000,0.000000,12.563501,0.000000,0.115060,0.036749,6.475343,0.031719,23.384979
0.000000,0.000000,16.751491,0.000000,0.053396,0.019904,3.630549,0.034256,34.402470
0.000000,0.000000,23.716780,0.000000,0.117126,0.035617,4.344371,0.025094,37.863237
0.000000,0.000000,18.660039,0.000000,0.092532,0.018092,6.811627,0.130222,41.014275
0.000000,0.000000,19.830043,0.000000,0.090201,0.023329,4.505109,0.038068,30.954364
0.000000,0.000000,7.936552,0.000000,0.052821,0.025148,4.533612,0.025255,20.244113
0.000000,0.000000,7.451406,0.000000,0.053256,0.016992,4.459236,0.020572,17.005374
0.000000,0.000000,14.200085,0.000000,0.055887,0.021276,4.568415,0.024366,25.748855
0.000000,0.000000,12.659062,0.000000,0.055134,0.027592,4.608026,0.034809,27.996767
0.000000,0.000000,13.258341,0.000000,0.116598,0.027534,9.284451,0.034026,31.418939
0.000000,0.000000,14.333166,0.000000,0.055042,0.022674,4.434488,0.026094,25.080823
0.000000,0.000000,14.374507,0.000000,0.053454,0.021392,4.985997,0.033367,26.099837
0.000000,0.000000,26.951104,0.000000,0.118543,0.025584,11.741070,0.065288,39.010969
0.000000,0.000000,8.655005,0.000000,0.054204,0.026800,6.578064,0.108555,19.600439
0.000000,0.000000,13.760682,0.000000,0.056303,0.386866,5.327561,0.027252,27.439266
0.000000,0.000000,11.841459,0.000000,0.093492,0.023468,4.858665,0.032476,22.818226
0.000000,0.000000,7.506553,0.000000,0.052996,0.024450,4.947053,0.043463,17.060989
0.000000,0.000000,12.064103,0.000000,0.053427,0.023299,4.626338,0.035954,23.342031
0.000000,0.000000,8.938201,0.000000,0.104888,0.024928,7.933025,0.027157,19.905531
0.000000,0.000000,24.619142,0.000000,0.053903,0.023835,4.724205,0.111488,38.152650
0.000000,0.000000,8.426646,0.000000,0.070171,0.017544,4.653929,0.034358,19.943585
0.000000,0.000000,8.383794,0.000000,0.052167,0.018806,4.985940,0.031089,22.141811
0.000000,0.000000,13.063031,0.000000,0.055646,0.028570,4.886717,0.042512,29.402193
0.000000,0.000000,18.231627,0.000000,0.053726,0.020295,9.882431,0.048807,27.704985
0.000000,0.000000,13.618206,0.000000,0.124025,0.025937,9.693758,0.037212,23.407106
0.000000,0.000000,20.501543,0.000000,0.052689,0.025744,11.259552,0.056406,33.085996
0.000000,0.000000,14.991066,0.000000,0.058209,0.022298,4.874760,0.057952,26.205965
0.000000,0.000000,8.133151,0.000000,0.055101,0.032407,5.390978,0.790989,17.671190
0.000000,0.000000,8.214897,0.000000,0.077847,0.015494,8.643170,0.028643,19.707837
0.000000,0.000000,11.142896,0.000000,0.053531,0.024488,4.852651,0.026857,24.328730
0.000000,0.000000,18.803921,0.000000,0.112388,0.022162,5.633355,0.038375,31.810038
0.000000,0.000000,25.258310,0.000000,0.068884,0.023431,5.788252,0.037232,41.364336
0.000000,0.000000,31.087817,0.000000,0.058987,0.034116,5.135296,0.033022,48.107999
0.000000,0.000000,28.527162,0.000000,0.147075,0.023823,7.514968,0.053481,44.799989
0.000000,0.000000,30.175728,0.000000,3.968065,0.022204,5.574564,0.123688,48.869146
0.000000,0.000000,21.761478,0.000000,0.117496,0.019052,5.671732,0.027755,47.406846
0.000000,0.000000,24.936018,0.000000,1.270386,0.019544,9.589276,0.038209,42.898745
0.000000,0.000000,30.372267,0.000000,0.055693,0.025360,7.499781,0.039548,52.887499
0.000000,0.000000,54.537629,0.000000,4.846031,0.024773,7.141403,0.030384,94.191216
0.000000,0.000000,63.531689,0.000000,0.118477,0.032194,7.093308,0.030300,98.877104
0.000000,0.000000,36.374674,0.000000,0.056800,0.037778,7.032267,0.029626,66.814851
0.000000,0.000000,22.922073,0.000000,0.057954,0.035196,6.529163,0.031356,53.613943
0.000000,0.000000,31.859419,0.000000,0.122017,0.035221,6.288974,0.025130,54.880642
0.000000,0.000000,25.552356,0.000000,0.056193,0.033207,6.316145,0.138171,70.162029
0.000000,0.000000,42.211644,0.000000,0.055306,0.021301,7.603022,0.052666,56.128766
0.000000,0.000000,65.717147,0.000000,0.056385,0.031440,9.164188,0.044997,96.580636
0.000000,0.000000,51.949793,0.000000,0.143325,0.077614,6.864777,0.046110,69.386412
0.000000,0.000000,33.094840,0.000000,0.057331,0.082751,6.790530,0.042455,68.378676
0.000000,0.000000,22.042545,0.000000,0.055250,0.034660,7.966740,0.044988,39.250708
0.000000,0.000000,67.780196,0.000000,0.062764,0.029819,14.086344,0.031888,94.054412
0.000000,0.000000,55.287105,0.000000,0.131389,0.024330,7.178501,0.140930,79.240993
0.000000,0.000000,54.553636,0.000000,0.112962,0.041310,8.440726,0.054634,84.231699
0.000000,0.000000,29.732853,0.000000,0.106773,0.035527,6.534735,0.048425,47.967981
0.000000,0.000000,26.288385,0.000000,0.307103,0.047973,7.157400,0.054271,43.031764
0.000000,0.000000,28.217695,0.000000,0.142526,0.071515,11.005002,0.055475,46.741376
0.000000,0.000000,37.457868,0.000000,0.055489,0.021078,5.112782,0.038484,59.700137
0.000000,0.000000,8.385618,0.000000,0.054751,0.035946,6.076991,0.140504,20.001900
0.000000,0.000000,15.736553,0.000000,0.057782,0.024260,6.088280,0.103191,30.243877
0.000000,0.000000,35.656432,0.000000,0.062782,0.035962,6.354500,0.041654,55.503562
0.000000,0.000000,28.495876,0.000000,0.140466,0.029702,8.890883,0.054211,45.494482
0.000000,0.000000,25.578154,0.000000,0.142495,0.035835,9.427191,0.049239,44.397208
0.000000,0.000000,37.645945,0.000000,0.055341,0.032747,8.115035,0.045887,59.111411
0.000000,0.000000,29.718559,0.000000,0.054717,0.026983,7.481726,0.139316,42.892915
0.000000,0.000000,20.765971,0.000000,0.055445,0.022368,6.871040,0.029972,36.272077
0.000000,0.000000,21.670960,0.000000,0.057680,0.030432,10.579800,0.047538,41.038852
0.000000,0.000000,22.576321,0.000000,0.053108,0.032002,6.422846,0.050969,37.947740
0.000000,0.000000,9.479643,0.000000,0.124171,0.032892,7.547348,0.045955,21.288168
0.000000,0.000000,11.123879,0.000000,0.057187,0.042287,6.316171,6.130003,34.024212
0.000000,0.000000,42.367349,0.000000,0.055211,0.070938,6.050531,0.127720,78.305509
0.000000,0.000000,36.161969,0.000000,0.055818,0.027203,6.578327,0.056415,50.809670
0.000000,0.000000,20.907657,0.000000,0.056760,0.020883,6.249959,0.031428,33.919117
0.000000,0.000000,29.455949,0.000000,0.058656,0.026384,5.650674,0.037157,49.699348
0.000000,0.000000,38.706591,0.000000,0.055299,0.029975,17.956843,0.044127,76.454966
0.000000,0.000000,19.281612,0.000000,0.142737,0.083311,5.104079,0.037526,37.993163
0.000000,0.000000,8.996356,0.000000,0.326524,0.021013,7.246099,0.045440,25.597582
0.000000,0.000000,9.446588,0.000000,0.054812,0.029035,5.850522,0.106032,21.666071
0.000000,0.000000,10.831661,0.000000,0.103980,0.021053,5.682639,0.029116,23.142159
0.000000,0.000000,20.083433,0.000000,0.054820,0.029770,5.520860,0.035685,43.841735
0.000000,0.000000,9.369545,0.000000,0.054510,0.067549,7.684385,0.055573,25.418370
0.000000,0.000000,15.119244,0.000000,0.383582,0.025491,6.437835,0.035949,34.601794
0.000000,0.000000,13.392208,0.000000,0.055838,0.034598,6.416728,0.022994,29.793508
0.000000,0.000000,25.951164,0.000000,0.055245,0.028575,15.095496,0.034685,51.367361
0.000000,0.000000,16.514256,0.000000,0.054905,0.044228,8.074752,0.145251,29.151430
0.000000,0.000000,25.446866,0.000000,0.055172,0.028248,7.474922,0.072932,40.531072
0.000000,0.000000,8.345049,0.000000,0.054346,0.029280,8.324413,0.046054,22.496358
0.000000,0.000000,17.485593,0.000000,0.054545,0.032510,6.460830,0.054133,32.918553
0.000000,0.000000,8.588043,0.000000,0.056772,0.024693,5.592916,0.028746,25.559694
0.000000,0.000000,18.176283,0.000000,0.058935,0.021835,6.068616,0.112217,29.735117
0.000000,0.000000,36.100382,0.000000,0.056879,0.019611,8.209213,0.038836,49.209968
0.000000,0.000000,36.769857,0.000000,0.182993,0.030117,6.482072,0.052817,53.419108
0.000000,0.000000,34.974361,0.000000,0.055954,0.029865,6.293137,0.042824,51.189546
0.000000,0.000000,29.898529,0.000000,0.054920,0.024139,6.240451,0.033985,46.738504
0.000000,0.000000,19.800690,0.000000,0.056524,0.028266,9.160419,0.054227,38.123902
0.000000,0.000000,21.131111,0.000000,0.056310,0.037727,9.940315,0.054213,44.112613
0.000000,0.000000,16.271541,0.000000,0.055015,0.031342,6.978893,0.040673,32.741765
0.000000,0.000000,19.552964,0.000000,0.054540,0.026380,6.177897,0.030249,32.960006
0.000000,0.000000,23.130684,0.000000,0.055689,0.029010,6.221556,0.025783,38.252731
0.000000,0.000000,15.278762,0.000000,0.053293,0.026298,6.902175,0.123914,31.643429
0.000000,0.000000,47.780529,0.000000,0.101778,0.023584,6.300914,0.042297,65.125057
0.000000,0.000000,35.949777,0.000000,10.793425,0.022014,9.821249,0.027996,53.608807
0.000000,0.000000,63.108306,0.000000,0.071502,0.025300,6.234966,0.038593,97.606789
0.000000,0.000000,56.515699,0.000000,0.054676,0.029045,6.405308,0.032575,79.721587
0.000000,0.000000,26.466666,0.000000,0.056252,0.035766,6.456104,0.047403,49.454158
0.000000,0.000000,15.090414,0.000000,0.055638,0.028735,6.624872,0.026948,28.101703
0.000000,0.000000,9.625920,0.000000,0.052009,0.032624,7.178135,0.028689,19.617058
0.000000,0.000000,22.300323,0.000000,0.062615,0.023014,6.030432,0.107386,35.795094
0.000000,0.000000,40.497808,0.000000,0.055909,0.024663,7.485700,0.056365,54.454009
0.000000,0.000000,38.576587,0.000000,0.116372,0.034570,6.529391,0.028543,65.098625
0.000000,0.000000,42.484829,0.000000,0.065125,0.242739,9.636423,0.039919,64.142050
0.000000,0.000000,58.239188,0.000000,0.051326,0.036423,7.249147,0.038161,86.913841
0.000000,0.000000,37.863532,0.000000,0.049511,0.027936,7.610767,0.031363,65.247076
0.000000,0.000000,15.761954,0.000000,0.063663,0.026619,6.453266,0.028934,29.683727
0.000000,0.000000,9.917576,0.000000,1.294424,0.031105,6.480489,0.021716,19.523853
0.000000,0.000000,33.887992,0.000000,1.382408,0.035252,6.810523,0.039264,49.004220
0.000000,0.000000,28.006400,0.000000,2.297986,0.034313,6.816969,0.023038,45.340577
0.000000,0.000000,47.267685,0.000000,4.331685,0.044835,6.545285,0.092854,72.697709
0.000000,0.000000,41.396240,0.000000,0.240400,0.025438,7.451281,0.032940,61.046322
0.000000,0.000000,40.294072,0.000000,0.053338,0.032637,7.405469,0.071803,59.627455
0.000000,0.000000,31.545606,0.000000,0.052330,0.041328,7.391127,0.051569,52.673182
0.000000,0.000000,26.273456,0.000000,0.052142,0.048173,6.858162,0.036116,39.594316
0.000000,0.000000,17.672101,0.000000,0.052419,0.031702,11.033635,0.028079,52.061942
0.000000,0.000000,35.222252,0.000000,0.050221,0.045901,7.002176,0.050173,52.631922
0.000000,0.000000,47.415908,0.000000,0.058784,0.036597,7.107354,0.030125,64.859774
0.000000,0.000000,42.462933,0.000000,0.106391,0.042307,7.430494,0.026222,59.638071
0.000000,0.000000,50.807566,0.000000,0.053163,0.039470,6.968010,0.024977,85.463138
0.000000,0.000000,45.125583,0.000000,0.053037,0.051587,7.356189,0.107665,87.594852
0.000000,0.000000,62.796678,0.000000,0.051639,0.028861,7.383498,0.036948,92.061002
0.000000,0.000000,77.646175,0.000000,0.058757,0.031603,7.590781,0.047569,105.251051
0.000000,0.000000,32.330139,0.000000,0.055468,0.041491,7.406351,0.040464,53.742101
0.000000,0.000000,46.703772,0.000000,1.780600,0.037014,9.821772,0.047125,69.415662
0.000000,0.000000,50.588310,0.000000,0.124585,0.041848,7.537255,0.039024,70.724720
0.000000,0.000000,30.966051,0.000000,0.064284,0.056163,12.648904,0.050319,44.892832
0.000000,0.000000,43.833886,0.000000,0.192538,0.044593,6.877278,0.033570,56.641685
0.000000,0.000000,34.618966,0.000000,0.116055,0.037861,7.075612,0.105599,49.637496
0.000000,0.000000,50.987152,0.000000,0.107254,0.033218,7.060369,0.040094,69.854030
0.000000,0.000000,74.783191,0.000000,0.054087,0.025845,7.204719,0.032064,91.359492
0.000000,0.000000,44.034191,0.000000,0.113683,0.036660,7.582062,0.048593,62.193083
0.000000,0.000000,28.707102,0.000000,0.050095,0.061315,7.891123,0.053555,48.893489
0.000000,0.000000,46.880511,0.000000,0.097342,0.035757,9.388062,0.050471,63.182445
0.000000,0.000000,34.811653,0.000000,0.050218,0.042800,7.544932,0.048975,49.280707
0.000000,0.000000,22.692137,0.000000,0.099057,0.043512,7.501596,0.125108,33.566617
0.000000,0.000000,22.445622,0.000000,0.122611,0.029371,11.591697,0.051517,43.502370
0.000000,0.000000,19.444575,0.000000,0.102659,0.026057,6.989205,0.036523,32.591410
0.000000,0.000000,10.358929,0.000000,0.093594,0.038219,7.337952,0.048896,18.543377
0.000000,0.000000,14.353542,0.000000,0.085986,0.049636,9.441251,0.050983,23.723101
0.000000,0.000000,19.550922,0.000000,0.052094,0.038884,9.689185,0.054516,30.696794
0.000000,0.000000,15.121101,0.000000,0.048440,0.033266,7.081099,0.040763,22.588253
0.000000,0.000000,22.020417,0.000000,0.047873,0.028247,7.379885,0.034755,38.189489
0.000000,0.000000,10.069360,0.000000,0.049569,0.025263,8.337229,0.146790,18.071632
0.000000,0.000000,9.248697,0.000000,0.084491,0.025643,8.657841,0.034974,16.603905
0.000000,0.000000,9.033955,0.000000,0.046327,0.030188,8.046749,0.049382,16.056684
0.000000,0.000000,11.916350,0.000000,0.085139,0.036833,7.789474,0.064621,21.332644
0.000000,0.000000,18.438485,0.000000,0.045292,0.041540,7.488610,0.055222,28.545758
0.000000,0.000000,19.954024,0.000000,0.042713,0.046652,8.919972,0.051834,33.636979
0.000000,0.000000,17.832674,0.000000,0.057070,0.033328,8.056803,0.034718,28.287860
0.000000,0.000000,9.383268,0.000000,0.066093,0.027504,7.646486,0.036056,17.660010
0.000000,0.000000,10.352606,0.000000,0.047013,0.048598,7.241585,0.147507,16.961857
0.000000,0.000000,24.892442,0.000000,0.079144,0.044830,8.937220,0.037311,41.547305
0.000000,0.000000,20.663113,0.000000,0.077882,0.033479,7.157815,0.076232,32.543185
0.000000,0.000000,24.666391,0.000000,0.071686,0.034249,7.190397,0.058650,34.743270
0.000000,0.000000,15.186296,0.000000,0.087729,0.036071,7.279055,0.052503,23.935974
0.000000,0.000000,17.290080,0.000000,0.071275,0.032851,7.436191,0.049201,33.320671
0.000000,0.000000,20.626782,0.000000,0.040759,0.050905,12.896085,0.033572,29.195002
0.000000,0.000000,10.393661,0.000000,0.044124,0.027956,7.066760,0.123206,16.695548
0.000000,0.000000,12.554239,0.000000,0.041623,0.023964,7.405843,0.051919,19.062519
0.000000,0.000000,21.063438,0.000000,0.046922,0.024305,8.832304,0.038356,27.154320
0.000000,0.000000,14.434947,0.000000,0.045437,0.038571,8.712636,0.060662,22.315181
0.000000,0.000000,11.083414,0.000000,0.040272,0.030462,7.508428,0.056830,17.319436
0.000000,0.000000,9.269907,0.000000,0.045929,0.032424,9.113826,0.093048,15.477842
0.000000,0.000000,11.705236,0.000000,0.042704,0.028255,7.143758,0.050328,18.499326
0.000000,0.000000,11.407140,0.000000,0.062299,0.026687,8.310901,0.037774,19.366473
0.000000,0.000000,18.294751,0.000000,0.041662,0.025307,6.910294,0.123626,28.164398
0.000000,0.000000,9.386732,0.000000,0.060336,0.026555,8.616000,0.036511,15.875250
0.000000,0.000000,9.294895,0.000000,0.040577,0.032221,10.471715,0.040858,15.414915
0.000000,0.000000,18.064563,0.000000,5.721402,0.034073,7.847595,0.047023,31.128568
0.000000,0.000000,18.207014,0.000000,0.040154,0.031868,7.322496,0.058363,32.705092
0.000000,0.000000,10.972891,0.000000,0.043159,0.035657,10.444167,0.030381,23.156283
0.000000,0.000000,28.151689,0.000000,0.063999,0.047311,7.989060,0.115480,36.984040
0.000000,0.000000,22.206585,0.000000,0.040987,0.029807,8.208270,0.046844,31.220764
0.000000,0.000000,9.228180,0.000000,0.040166,0.022291,7.383943,0.034318,20.436507
0.000000,0.000000,11.335739,0.000000,0.042075,0.032007,8.542547,0.051331,18.363273
0.000000,0.000000,16.400967,0.000000,0.068862,0.033818,9.056139,0.051918,28.314764
0.000000,0.000000,17.851799,0.000000,0.042414,0.040604,10.179887,0.048314,25.124428
0.000000,0.000000,21.664074,0.000000,0.040053,0.034489,8.605995,0.033795,35.763778
0.000000,0.000000,21.024364,0.000000,0.040234,0.027500,18.160989,0.148448,31.326187
0.000000,0.000000,17.653166,0.000000,0.061106,0.023598,7.409924,0.053453,22.775509
0.000000,0.000000,11.138018,0.000000,0.057916,0.025924,7.536873,0.039570,16.244694
0.000000,0.000000,13.273076,0.000000,0.066567,0.030920,7.777803,0.049390,20.208604
0.000000,0.000000,14.230650,0.000000,0.041102,0.033247,8.967052,0.057799,21.596262
0.000000,0.000000,16.802431,0.000000,0.056699,0.031772,7.839143,0.060867,25.919930
0.000000,0.000000,21.010353,0.000000,0.041805,0.031651,7.747294,0.061309,27.428009
0.000000,0.000000,10.051118,0.000000,0.040164,0.035913,7.535177,0.039869,18.481688
0.000000,0.000000,24.418837,0.000000,0.038332,0.029918,8.293573,0.037916,32.482102
0.000000,0.000000,18.172953,0.000000,0.038643,0.026561,7.636481,0.108913,26.188663
0.000000,0.000000,25.984039,0.000000,0.039573,0.027389,7.581737,0.056664,33.961101
0.000000,0.000000,26.399389,0.000000,0.038227,0.033936,8.106672,0.047189,33.405005
0.000000,0.000000,22.505756,0.000000,0.040426,0.035715,7.804589,0.054920,34.602910
0.000000,0.000000,22.860716,0.000000,0.038404,0.033577,8.129860,0.048638,30.164515
0.000000,0.000000,32.578548,0.000000,0.036001,0.034247,8.709960,0.061215,42.628014
0.000000,0.000000,28.747974,0.000000,0.038097,0.040294,6.812969,0.031445,39.835288
